2026-05-09 10:39:06,088 | INFO | agent  | Edge agent started (cmd_drop=0.00, cmd_delay_ms=0).
2026-05-09 10:55:45,634 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:45,634 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:45,634 | INFO | agent  | Sensor update: light=184.7
2026-05-09 10:55:47,140 | INFO | agent  | Sensor update: temperature=26.2
2026-05-09 10:55:47,140 | INFO | agent  | Sensor update: humidity=46.6
2026-05-09 10:55:47,140 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:47,140 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:47,141 | INFO | agent  | Sensor update: light=188.8
2026-05-09 10:55:48,647 | INFO | agent  | Sensor update: temperature=26.23
2026-05-09 10:55:48,647 | INFO | agent  | Sensor update: humidity=46.0
2026-05-09 10:55:48,647 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:48,647 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:48,647 | INFO | agent  | Sensor update: light=180.6
2026-05-09 10:55:50,153 | INFO | agent  | Sensor update: temperature=26.48
2026-05-09 10:55:50,153 | INFO | agent  | Sensor update: humidity=45.9
2026-05-09 10:55:50,154 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:50,154 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:50,154 | INFO | agent  | Sensor update: light=192.8
2026-05-09 10:55:51,660 | INFO | agent  | Sensor update: temperature=26.64
2026-05-09 10:55:51,660 | INFO | agent  | Sensor update: humidity=46.4
2026-05-09 10:55:51,660 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:51,661 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:51,661 | INFO | agent  | Sensor update: light=193.4
2026-05-09 10:55:53,166 | INFO | agent  | Sensor update: temperature=26.72
2026-05-09 10:55:53,167 | INFO | agent  | Sensor update: humidity=46.6
2026-05-09 10:55:53,167 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:53,167 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:53,167 | INFO | agent  | Sensor update: light=181.9
2026-05-09 10:55:54,673 | INFO | agent  | Sensor update: temperature=26.72
2026-05-09 10:55:54,673 | INFO | agent  | Sensor update: humidity=45.9
2026-05-09 10:55:54,673 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:54,673 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:54,673 | INFO | agent  | Sensor update: light=184.8
2026-05-09 10:55:56,179 | INFO | agent  | Sensor update: temperature=26.82
2026-05-09 10:55:56,180 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 10:55:56,180 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:56,180 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:56,180 | INFO | agent  | Sensor update: light=185.8
2026-05-09 10:55:57,685 | INFO | agent  | Sensor update: temperature=26.83
2026-05-09 10:55:57,685 | INFO | agent  | Sensor update: humidity=46.0
2026-05-09 10:55:57,686 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:57,686 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:57,686 | INFO | agent  | Sensor update: light=182.4
2026-05-09 10:55:59,192 | INFO | agent  | Sensor update: temperature=27.09
2026-05-09 10:55:59,192 | INFO | agent  | Sensor update: humidity=46.0
2026-05-09 10:55:59,192 | INFO | agent  | Sensor update: door=False
2026-05-09 10:55:59,193 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:55:59,193 | INFO | agent  | Sensor update: light=192.7
2026-05-09 10:56:00,699 | INFO | agent  | Sensor update: temperature=27.3
2026-05-09 10:56:00,699 | INFO | agent  | Sensor update: humidity=46.2
2026-05-09 10:56:00,699 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:00,699 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:00,699 | INFO | agent  | Sensor update: light=183.1
2026-05-09 10:56:02,201 | INFO | agent  | Sensor update: temperature=27.15
2026-05-09 10:56:02,201 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 10:56:02,201 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:02,201 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:02,202 | INFO | agent  | Sensor update: light=192.9
2026-05-09 10:56:03,707 | INFO | agent  | Sensor update: temperature=26.9
2026-05-09 10:56:03,708 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 10:56:03,708 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:03,708 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:03,708 | INFO | agent  | Sensor update: light=181.0
2026-05-09 10:56:05,213 | INFO | agent  | Sensor update: temperature=27.05
2026-05-09 10:56:05,214 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 10:56:05,214 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:05,214 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:05,214 | INFO | agent  | Sensor update: light=190.2
2026-05-09 10:56:06,716 | INFO | agent  | Sensor update: temperature=27.23
2026-05-09 10:56:06,716 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 10:56:06,717 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:06,717 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:06,717 | INFO | agent  | Sensor update: light=188.3
2026-05-09 10:56:08,222 | INFO | agent  | Sensor update: temperature=27.43
2026-05-09 10:56:08,222 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 10:56:08,222 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:08,222 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:08,222 | INFO | agent  | Sensor update: light=188.1
2026-05-09 10:56:09,728 | INFO | agent  | Sensor update: temperature=27.43
2026-05-09 10:56:09,729 | INFO | agent  | Sensor update: humidity=45.8
2026-05-09 10:56:09,729 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:09,729 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:09,729 | INFO | agent  | Sensor update: light=183.8
2026-05-09 10:56:11,233 | INFO | agent  | Sensor update: temperature=27.43
2026-05-09 10:56:11,233 | INFO | agent  | Sensor update: humidity=45.7
2026-05-09 10:56:11,233 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:11,233 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:11,233 | INFO | agent  | Sensor update: light=189.3
2026-05-09 10:56:12,739 | INFO | agent  | Sensor update: temperature=27.63
2026-05-09 10:56:12,739 | INFO | agent  | Sensor update: humidity=45.9
2026-05-09 10:56:12,740 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:12,740 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:12,740 | INFO | agent  | Sensor update: light=189.9
2026-05-09 10:56:14,245 | INFO | agent  | Sensor update: temperature=27.59
2026-05-09 10:56:14,245 | INFO | agent  | Sensor update: humidity=46.2
2026-05-09 10:56:14,245 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:14,245 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:14,245 | INFO | agent  | Sensor update: light=186.6
2026-05-09 10:56:15,747 | INFO | agent  | Sensor update: temperature=27.65
2026-05-09 10:56:15,747 | INFO | agent  | Sensor update: humidity=46.0
2026-05-09 10:56:15,747 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:15,748 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:15,748 | INFO | agent  | Sensor update: light=190.7
2026-05-09 10:56:17,253 | INFO | agent  | Sensor update: temperature=27.4
2026-05-09 10:56:17,254 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 10:56:17,254 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:17,254 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:17,254 | INFO | agent  | Sensor update: light=182.4
2026-05-09 10:56:18,759 | INFO | agent  | Sensor update: temperature=27.29
2026-05-09 10:56:18,759 | INFO | agent  | Sensor update: humidity=46.1
2026-05-09 10:56:18,759 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:18,759 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:18,759 | INFO | agent  | Sensor update: light=186.8
2026-05-09 10:56:20,262 | INFO | agent  | Sensor update: temperature=27.14
2026-05-09 10:56:20,262 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 10:56:20,263 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:20,263 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:20,263 | INFO | agent  | Sensor update: light=184.1
2026-05-09 10:56:21,765 | INFO | agent  | Sensor update: temperature=27.11
2026-05-09 10:56:21,765 | INFO | agent  | Sensor update: humidity=45.7
2026-05-09 10:56:21,765 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:21,766 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:21,766 | INFO | agent  | Sensor update: light=194.0
2026-05-09 10:56:23,271 | INFO | agent  | Sensor update: temperature=27.2
2026-05-09 10:56:23,271 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 10:56:23,271 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:23,271 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:23,272 | INFO | agent  | Sensor update: light=193.8
2026-05-09 10:56:24,777 | INFO | agent  | Sensor update: temperature=27.02
2026-05-09 10:56:24,778 | INFO | agent  | Sensor update: humidity=46.0
2026-05-09 10:56:24,778 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:24,778 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:24,778 | INFO | agent  | Sensor update: light=181.4
2026-05-09 10:56:26,279 | INFO | agent  | Sensor update: temperature=26.97
2026-05-09 10:56:26,279 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 10:56:26,279 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:26,279 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:26,280 | INFO | agent  | Sensor update: light=184.9
2026-05-09 10:56:27,780 | INFO | agent  | Sensor update: temperature=27.07
2026-05-09 10:56:27,781 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 10:56:27,781 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:27,781 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:27,781 | INFO | agent  | Sensor update: light=182.2
2026-05-09 10:56:29,286 | INFO | agent  | Sensor update: temperature=26.97
2026-05-09 10:56:29,286 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 10:56:29,287 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:29,287 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:29,287 | INFO | agent  | Sensor update: light=183.7
2026-05-09 10:56:30,793 | INFO | agent  | Sensor update: temperature=27.15
2026-05-09 10:56:30,793 | INFO | agent  | Sensor update: humidity=44.9
2026-05-09 10:56:30,794 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:30,794 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:30,794 | INFO | agent  | Sensor update: light=186.5
2026-05-09 10:56:32,300 | INFO | agent  | Sensor update: temperature=27.1
2026-05-09 10:56:32,300 | INFO | agent  | Sensor update: humidity=44.4
2026-05-09 10:56:32,301 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:32,301 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:32,301 | INFO | agent  | Sensor update: light=192.8
2026-05-09 10:56:33,807 | INFO | agent  | Sensor update: temperature=27.01
2026-05-09 10:56:33,807 | INFO | agent  | Sensor update: humidity=44.8
2026-05-09 10:56:33,808 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:33,808 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:33,808 | INFO | agent  | Sensor update: light=188.6
2026-05-09 10:56:35,311 | INFO | agent  | Sensor update: temperature=27.3
2026-05-09 10:56:35,311 | INFO | agent  | Sensor update: humidity=44.8
2026-05-09 10:56:35,312 | INFO | agent  | Sensor update: door=True
2026-05-09 10:56:35,312 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:35,312 | INFO | agent  | Sensor update: light=188.6
2026-05-09 10:56:36,818 | INFO | agent  | Sensor update: temperature=27.45
2026-05-09 10:56:36,818 | INFO | agent  | Sensor update: humidity=44.9
2026-05-09 10:56:36,818 | INFO | agent  | Sensor update: door=True
2026-05-09 10:56:36,819 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:36,819 | INFO | agent  | Sensor update: light=186.5
2026-05-09 10:56:38,325 | INFO | agent  | Sensor update: temperature=27.26
2026-05-09 10:56:38,325 | INFO | agent  | Sensor update: humidity=45.1
2026-05-09 10:56:38,325 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:38,326 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:38,326 | INFO | agent  | Sensor update: light=193.3
2026-05-09 10:56:39,831 | INFO | agent  | Sensor update: temperature=27.28
2026-05-09 10:56:39,832 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 10:56:39,832 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:39,832 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:39,832 | INFO | agent  | Sensor update: light=186.9
2026-05-09 10:56:41,337 | INFO | agent  | Sensor update: temperature=27.09
2026-05-09 10:56:41,338 | INFO | agent  | Sensor update: humidity=46.0
2026-05-09 10:56:41,338 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:41,338 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:41,338 | INFO | agent  | Sensor update: light=187.2
2026-05-09 10:56:42,841 | INFO | agent  | Sensor update: temperature=27.36
2026-05-09 10:56:42,842 | INFO | agent  | Sensor update: humidity=45.3
2026-05-09 10:56:42,842 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:42,842 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:42,842 | INFO | agent  | Sensor update: light=189.4
2026-05-09 10:56:44,346 | INFO | agent  | Sensor update: temperature=27.19
2026-05-09 10:56:44,346 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 10:56:44,347 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:44,347 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:56:44,347 | INFO | agent  | Sensor update: light=181.3
2026-05-09 10:56:45,853 | INFO | agent  | Sensor update: temperature=27.21
2026-05-09 10:56:45,853 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 10:56:45,854 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:45,854 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:45,854 | INFO | agent  | Sensor update: light=192.7
2026-05-09 10:56:47,360 | INFO | agent  | Sensor update: temperature=27.19
2026-05-09 10:56:47,360 | INFO | agent  | Sensor update: humidity=45.1
2026-05-09 10:56:47,360 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:47,361 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:47,361 | INFO | agent  | Sensor update: light=195.6
2026-05-09 10:56:48,867 | INFO | agent  | Sensor update: temperature=27.28
2026-05-09 10:56:48,868 | INFO | agent  | Sensor update: humidity=45.2
2026-05-09 10:56:48,868 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:48,868 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:48,868 | INFO | agent  | Sensor update: light=185.0
2026-05-09 10:56:50,373 | INFO | agent  | Sensor update: temperature=27.4
2026-05-09 10:56:50,373 | INFO | agent  | Sensor update: humidity=45.2
2026-05-09 10:56:50,373 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:50,373 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:50,374 | INFO | agent  | Sensor update: light=192.9
2026-05-09 10:56:51,880 | INFO | agent  | Sensor update: temperature=27.56
2026-05-09 10:56:51,880 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 10:56:51,881 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:51,881 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:51,881 | INFO | agent  | Sensor update: light=185.5
2026-05-09 10:56:53,385 | INFO | agent  | Sensor update: temperature=27.51
2026-05-09 10:56:53,386 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 10:56:53,386 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:53,386 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:53,387 | INFO | agent  | Sensor update: light=192.4
2026-05-09 10:56:54,886 | INFO | agent  | Sensor update: temperature=27.67
2026-05-09 10:56:54,887 | INFO | agent  | Sensor update: humidity=44.8
2026-05-09 10:56:54,887 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:54,887 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:54,887 | INFO | agent  | Sensor update: light=194.2
2026-05-09 10:56:56,392 | INFO | agent  | Sensor update: temperature=27.69
2026-05-09 10:56:56,393 | INFO | agent  | Sensor update: humidity=45.2
2026-05-09 10:56:56,393 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:56,393 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:56,393 | INFO | agent  | Sensor update: light=186.0
2026-05-09 10:56:57,899 | INFO | agent  | Sensor update: temperature=27.84
2026-05-09 10:56:57,899 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 10:56:57,899 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:57,899 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:57,899 | INFO | agent  | Sensor update: light=191.2
2026-05-09 10:56:59,404 | INFO | agent  | Sensor update: temperature=27.76
2026-05-09 10:56:59,405 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 10:56:59,405 | INFO | agent  | Sensor update: door=False
2026-05-09 10:56:59,405 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:56:59,406 | INFO | agent  | Sensor update: light=191.8
2026-05-09 10:57:00,911 | INFO | agent  | Sensor update: temperature=27.56
2026-05-09 10:57:00,911 | INFO | agent  | Sensor update: humidity=45.3
2026-05-09 10:57:00,912 | INFO | agent  | Sensor update: door=False
2026-05-09 10:57:00,912 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:57:00,912 | INFO | agent  | Sensor update: light=202.0
2026-05-09 10:57:02,417 | INFO | agent  | Sensor update: temperature=27.35
2026-05-09 10:57:02,418 | INFO | agent  | Sensor update: humidity=44.8
2026-05-09 10:57:02,418 | INFO | agent  | Sensor update: door=False
2026-05-09 10:57:02,418 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:57:02,418 | INFO | agent  | Sensor update: light=228.7
2026-05-09 10:57:03,923 | INFO | agent  | Sensor update: temperature=27.38
2026-05-09 10:57:03,923 | INFO | agent  | Sensor update: humidity=44.9
